method,setting,split,pred_path,judge_path,summary_path,judge_evaluator_version,judge_prompt_version,label,dimension,value,count,rate
llm,pi_test59_baseline_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_baseline_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,accuracy,accurate,40,0.6779661016949152
llm,pi_test59_baseline_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_baseline_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,accuracy,mixed,17,0.288135593220339
llm,pi_test59_baseline_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_baseline_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,accuracy,incorrect,2,0.03389830508474576
llm,pi_test59_baseline_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_baseline_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,noise,low,47,0.7966101694915254
llm,pi_test59_baseline_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_baseline_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,noise,medium,9,0.15254237288135594
llm,pi_test59_baseline_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_baseline_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,noise,high,3,0.05084745762711865
llm,pi_test59_baseline_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_baseline_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,granularity,appropriate,41,0.6949152542372882
llm,pi_test59_baseline_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_baseline_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,granularity,too_broad,4,0.06779661016949153
llm,pi_test59_baseline_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_baseline_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,granularity,too_narrow,4,0.06779661016949153
llm,pi_test59_baseline_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_baseline_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,granularity,mixed,10,0.1694915254237288
llm,pi_test59_baseline_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_baseline_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,overall_verdict,strong,37,0.6271186440677966
llm,pi_test59_baseline_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_baseline_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,overall_verdict,mixed,20,0.3389830508474576
llm,pi_test59_baseline_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_baseline_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_baseline_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,overall_verdict,weak,2,0.03389830508474576
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,completeness,complete,56,0.9491525423728814
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,completeness,partial,3,0.05084745762711865
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,completeness,missing,0,0.0
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,accuracy,accurate,59,1.0
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,accuracy,mixed,0,0.0
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,accuracy,incorrect,0,0.0
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,noise,low,58,0.9830508474576272
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,noise,medium,1,0.01694915254237288
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,noise,high,0,0.0
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,granularity,appropriate,56,0.9491525423728814
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,granularity,too_broad,2,0.03389830508474576
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,granularity,too_narrow,1,0.01694915254237288
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,granularity,mixed,0,0.0
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,overall_verdict,strong,56,0.9491525423728814
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,overall_verdict,mixed,3,0.05084745762711865
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,overall_verdict,weak,0,0.0
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,completeness,complete,39,0.6610169491525424
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,completeness,partial,19,0.3220338983050847
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,completeness,missing,1,0.01694915254237288
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,accuracy,accurate,39,0.6610169491525424
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,accuracy,mixed,19,0.3220338983050847
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,accuracy,incorrect,1,0.01694915254237288
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,noise,low,48,0.8135593220338984
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,noise,medium,10,0.1694915254237288
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,noise,high,1,0.01694915254237288
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,granularity,appropriate,38,0.6440677966101694
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,granularity,too_broad,4,0.06779661016949153
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,granularity,too_narrow,7,0.11864406779661017
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,granularity,mixed,10,0.1694915254237288
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,overall_verdict,strong,35,0.5932203389830508
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,overall_verdict,mixed,22,0.3728813559322034
llm,pi_test59_official_only_3shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_3shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_3shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,overall_verdict,weak,2,0.03389830508474576
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,completeness,complete,55,0.9322033898305084
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,completeness,partial,4,0.06779661016949153
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,completeness,missing,0,0.0
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,accuracy,accurate,59,1.0
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,accuracy,mixed,0,0.0
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,accuracy,incorrect,0,0.0
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,noise,low,57,0.9661016949152542
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,noise,medium,2,0.03389830508474576
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,noise,high,0,0.0
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,granularity,appropriate,57,0.9661016949152542
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,granularity,too_broad,2,0.03389830508474576
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,granularity,too_narrow,0,0.0
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,granularity,mixed,0,0.0
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,overall_verdict,strong,56,0.9491525423728814
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,overall_verdict,mixed,3,0.05084745762711865
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,P,overall_verdict,weak,0,0.0
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,completeness,complete,42,0.711864406779661
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,completeness,partial,17,0.288135593220339
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,completeness,missing,0,0.0
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,accuracy,accurate,41,0.6949152542372882
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,accuracy,mixed,18,0.3050847457627119
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,accuracy,incorrect,0,0.0
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,noise,low,48,0.8135593220338984
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,noise,medium,11,0.1864406779661017
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,noise,high,0,0.0
llm,pi_test59_official_only_5shot_gpt-5.4-mini,test59,results/preds/llm/pi_test59_official_only_5shot_gpt-5.4-mini/validated.slots.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge.jsonl,results/metrics/pi_test59_official_only_5shot_gpt-5.4-mini.judge_metrics.json,question-judge-v1,judge_question_rubric_v1,I,granularity,appropriate,43,0.7288135593220338
