method,setting,split,raw_path,judge_path,summary_path,judge_evaluator_version,judge_prompt_version,label,dimension,value,count,rate
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,completeness,partial,4,0.2
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,completeness,missing,0,0.0
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,accuracy,accurate,7,0.35
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,accuracy,mixed,13,0.65
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,accuracy,incorrect,0,0.0
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,noise,low,5,0.25
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,noise,medium,13,0.65
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,noise,high,2,0.1
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,granularity,appropriate,9,0.45
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,granularity,too_broad,0,0.0
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,granularity,too_narrow,0,0.0
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,granularity,mixed,11,0.55
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,overall_verdict,strong,6,0.3
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,overall_verdict,mixed,14,0.7
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,overall_verdict,weak,0,0.0
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,completeness,complete,17,0.85
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,completeness,partial,3,0.15
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,completeness,missing,0,0.0
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,accuracy,accurate,16,0.8
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,accuracy,mixed,4,0.2
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,accuracy,incorrect,0,0.0
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,noise,low,14,0.7
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,noise,medium,6,0.3
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,noise,high,0,0.0
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,granularity,appropriate,15,0.75
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,granularity,too_broad,0,0.0
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,granularity,too_narrow,0,0.0
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,granularity,mixed,5,0.25
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,overall_verdict,strong,14,0.7
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,overall_verdict,mixed,6,0.3
llm,few_shot_text_bestof_split_v1_dev20,test_dev20,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.dev20.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,O,overall_verdict,weak,0,0.0
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,completeness,complete,15,0.07936507936507936
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,completeness,partial,7,0.037037037037037035
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,completeness,missing,167,0.8835978835978836
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,accuracy,accurate,17,0.08994708994708994
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,accuracy,mixed,5,0.026455026455026454
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,accuracy,incorrect,167,0.8835978835978836
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,noise,low,182,0.9629629629629629
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,noise,medium,7,0.037037037037037035
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,noise,high,0,0.0
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,granularity,appropriate,66,0.3492063492063492
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,granularity,too_broad,0,0.0
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,granularity,too_narrow,38,0.20105820105820105
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,granularity,mixed,85,0.4497354497354497
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,overall_verdict,strong,13,0.06878306878306878
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,overall_verdict,mixed,9,0.047619047619047616
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,P,overall_verdict,weak,167,0.8835978835978836
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,completeness,complete,16,0.08465608465608465
llm,few_shot_text_bestof_split_v1_dev20,test,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/raw.jsonl,results/preds/llm/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20/judge.jsonl,results/metrics/few_shot_text_newprovider_2026-05-16_r4_bestof_split_pio_dev20.judge_metrics.json,phase9-judge-v1,judge_rubric_v1,I,completeness,partial,6,0.031746031746031744
